emp,pe,cape,dy,rho,mov,ir,rr,y02,y10,stp,cf,mg,rv,ed,un,gdp,m2,cpi,dil,yss,nyf,_au,_dxy,_lcp,_ty,_oil,_mkt,_va,_gr,snp,date,label
0.02391188739732786,12.0,14.458,3.64,0.446,98.4,7.37,0.9,8.293,8.69,0.39700000000000024,0.01563857515204181,0.1120840630472855,0.110256709022414,0.1280342751338397,-0.09999999999999998,0.04193180401203289,0.05346738667045625,0.04507999852196742,-0.00375171876485425,0.065042,0.518327948,411.25,93.04,3250.0,101.466,13.85,441.63,898.742,484.585,285.29750061035156,1988-10-30,1.0
0.0229852867934488,11.9,14.323,3.66,0.444,100.2,7.45,0.9,8.423,8.836,0.41300000000000026,0.01563857515204181,0.1116928446771379,0.1109464430149609,0.1233318468914468,-0.09999999999999998,0.04193180401203289,0.05346738667045625,0.04507999852196742,-0.00540174539332805,0.057044,0.518327948,420.5,93.8,3317.1,100.702,14.05,438.32,928.786,497.835,283.8037643432617,1988-11-06,0.0
0.0229852867934488,11.5,13.862,3.79,0.461,103.2,7.9,0.9,8.652,8.979,0.32699999999999996,0.1597222222222223,0.1116928446771379,0.1110618922397233,0.1234048851769272,-0.06896551724137923,0.02434451817362948,0.05193515200964915,0.04247986583365582,-0.005399401509328272,0.098644,0.518327948,420.5,91.53,3239.5,99.972,13.95,424.62,928.786,497.835,283.8037643432617,1988-11-13,0.0
0.0229852867934488,11.4,13.782,3.83,0.495,107.5,7.94,1.559,8.797,9.071,0.27399999999999913,0.1200396825396826,0.1116928446771379,0.1110454489161541,0.1233941937775718,-0.08620689655172409,0.03799359566493465,0.0572209017701939,0.04579716555168534,-0.005400529618275973,0.057151,0.741313776,417.75,91.43,3196.3,99.569,13.9,422.61,928.786,497.835,269.07749938964844,1988-11-20,0.0
0.0229852867934488,11.4,13.8,3.83,0.536,100.1,8.03,1.559,9.038,9.184,0.14599999999999902,0.1200396825396826,0.1116928446771379,0.1110219294139314,0.1233787378072706,-0.08620689655172409,0.03799359566493465,0.0572209017701939,0.04579716555168534,-0.005391229339417936,0.045979,0.741313776,424.25,90.12,3517.6,99.046,13.97,423.62,928.786,497.835,266.7825050354004,1988-11-27,0.0
0.02202727237661883,11.6,14.021,3.76,0.538,95.9,8.07,1.559,9.121,9.169,0.04800000000000004,0.1200396825396826,0.1114982578397212,0.1106555676988166,0.1219892441010715,-0.08620689655172409,0.03799359566493465,0.0572209017701939,0.04579716555168534,-0.00750837191577014,0.077778,0.741313776,424.75,90.06,3616.7,99.126,15.65,431.53,915.73,489.394,272.5875015258789,1988-12-04,1.0
0.02202727237661883,11.8,14.287,3.7,0.529,111.3,7.88,1.559,9.066,9.081,0.014999999999998792,0.1200396825396826,0.1114982578397212,0.1105658244554564,0.121932346135641,-0.08620689655172409,0.03799359566493465,0.0572209017701939,0.04579716555168534,-0.007898687374610303,0.092664,0.741313776,420.75,90.84,3676.2,99.861,15.84,440.17,915.73,489.394,272.5875015258789,1988-12-11,0.0
0.02202727237661883,11.8,14.228,3.72,0.539,99.7,8.16,1.828,9.192,9.168,-0.02400000000000091,0.1086350974930361,0.1114982578397212,0.1105165433183761,0.1219009160609568,-0.07017543859649134,0.03799359566493465,0.05724596660062264,0.04650991782635083,-0.007896324971360391,0.058768,0.683115937,411.75,92.09,3437.3,99.47,16.48,438.81,915.73,489.394,277.37624740600586,1988-12-18,1.0
0.02203280525609519,11.9,14.365,3.69,0.548,97.9,8.05,1.828,9.03,9.046,0.016000000000000014,0.1086350974930361,0.1114982578397212,0.1104841568627208,0.12190191222137,-0.07017543859649134,0.03799359566493465,0.05724596660062264,0.04650991782635083,-0.007896279238936321,0.049042,0.683115937,417.75,92.66,3480.7,100.426,16.61,443.47,915.73,489.394,278.2249984741211,1988-12-25,1.0
0.01994767914599271,12.1,14.356,3.69,0.546,103.4,8.1,1.828,9.193,9.139,-0.05400000000000027,0.1086350974930361,0.02903225806451615,0.03147324565234721,0.0262240425329654,-0.07017543859649134,0.03799359566493465,0.05724596660062264,0.04650991782635083,-0.01085910875161256,0.041194,0.683115937,410.25,92.5,3391.7,100.0,17.25,443.64,928.098,499.245,278.2249984741211,1989-01-01,0.0
0.04501026472541447,11.9,14.381,3.66,0.581,110.5,8.29,1.828,9.324,9.218,-0.10599999999999987,0.1086350974930361,0.1064516129032258,0.1360232278924232,0.1640933658911325,-0.07017543859649134,0.03799359566493465,0.05724596660062264,0.04650991782635083,-0.01157737374953816,0.068408,0.683115937,405.75,94.36,3389.9,99.701,17.55,447.04,928.098,499.245,280.8262596130371,1989-01-08,1.0
0.04501026472541447,12.0,14.514,3.66,0.568,106.7,8.21,1.884,9.14,9.07,-0.07000000000000028,0.05368516833484982,0.1064516129032258,0.1360460862857478,0.1641074916388343,-0.05263157894736836,0.03799359566493465,0.05067781133665794,0.04631748530838653,-0.01153153570456666,0.039272,1.264247024,405.75,95.32,3280.3,100.816,18.5,451.61,928.098,499.245,282.3625030517578,1989-01-15,1.0
0.04501026472541447,12.1,14.62,3.64,0.576,103.0,8.24,1.884,9.178,9.031,-0.14700000000000024,0.05368516833484982,0.1064516129032258,0.1360263597802973,0.1640936881239055,-0.05263157894736836,0.03799359566493465,0.05067781133665794,0.04631748530838653,-0.01124062750131172,0.044384,1.264247024,405.25,95.09,3435.0,101.24,18.85,455.33,928.098,499.245,285.1687545776367,1989-01-22,1.0
0.04501026472541447,12.5,15.0,3.57,0.588,102.8,8.33,1.884,9.141,8.986,-0.15499999999999936,0.05368516833484982,0.1064516129032258,0.1360102043427212,0.1640830063745531,-0.05263157894736836,0.03799359566493465,0.05067781133665794,0.04631748530838653,-0.0115027850798467,0.06115,1.264247024,399.25,96.19,3363.8,101.695,17.74,467.58,928.098,499.245,290.2887535095215,1989-01-29,1.0
0.03676037615479677,12.5,15.063,3.55,0.603,103.4,8.48,1.884,9.261,9.001,-0.2599999999999998,0.05368516833484982,0.1085899513776336,0.1306731272745392,0.1640997631690873,-0.05263157894736836,0.03799359566493465,0.05067781133665794,0.04631748530838653,-0.009981338531995565,0.033575,1.264247024,388.75,96.74,3171.3,101.773,17.55,471.93,999.855,536.103,295.4912528991699,1989-02-05,1.0
0.03676037615479677,12.3,14.833,3.62,0.604,108.7,8.55,1.884,9.371,9.229,-0.14200000000000124,0.05368516833484982,0.1085899513776336,0.1307319136934142,0.1641388715630747,-0.05263157894736836,0.03799359566493465,0.05067781133665794,0.04631748530838653,-0.009980134658306716,0.058539,1.264247024,390.25,96.38,3034.4,100.5,17.1,465.15,999.855,536.103,295.4912528991699,1989-02-12,0.0
0.03676037615479677,12.5,15.075,3.58,0.614,101.4,8.48,2.238,9.353,9.224,-0.12899999999999956,0.05047867711053078,0.1085899513776336,0.1307563145296702,0.1641551333399849,-0.08771929824561409,0.04315155257073733,0.04243311036789299,0.04704335439570473,-0.01044313578854872,0.049727,2.042924136,380.25,94.9,2980.8,100.704,18.56,473.19,999.855,536.103,294.5250015258789,1989-02-19,0.0
0.03676037615479677,12.1,14.587,3.7,0.62,103.6,8.65,2.238,9.638,9.411,-0.2270000000000003,0.05047867711053078,0.1085899513776336,0.1307326382686684,0.1641407360403921,-0.08771929824561409,0.04315155257073733,0.04243311036789299,0.04704335439570473,-0.01044078423382544,0.064036,2.042924136,389.25,94.66,3168.3,99.714,18.07,458.32,999.855,536.103,294.5250015258789,1989-02-26,0.0
0.03676037615479677,12.2,14.682,3.66,0.63,100.0,8.63,2.238,9.54,9.308,-0.23199999999999932,0.05047867711053078,0.1085899513776336,0.1307123242081552,0.1641267636789883,-0.08771929824561409,0.04315155257073733,0.04243311036789299,0.04704335439570473,-0.01097884378075598,0.043095,2.042924136,386.5,95.78,3320.3,100.419,18.55,464.42,971.927,521.569,290.8237533569336,1989-03-05,0.0
0.03676037615479677,12.3,14.785,3.66,0.647,98.4,8.74,2.238,9.692,9.343,-0.3490000000000002,0.05047867711053078,0.1085899513776336,0.130641479776785,0.1640806455474941,-0.08771929824561409,0.04315155257073733,0.04243311036789299,0.04704335439570473,-0.01097762378161327,0.033737,2.042924136,393.25,96.49,3384.2,100.37,18.5,468.11,971.927,521.569,290.8237533569336,1989-03-12,0.0
0.03676037615479677,12.3,14.791,3.66,0.646,105.4,8.85,2.468,9.866,9.479,-0.38700000000000045,0.04170363797693,0.1085899513776336,0.1306831429237585,0.1641071660695512,-0.1228070175438597,0.04315155257073733,0.03770712976095747,0.04684999272515644,-0.01094403426964208,0.064084,1.701068961,393.0,97.31,3250.3,99.679,20.33,468.76,971.927,521.569,295.9900016784668,1989-03-19,1.0
0.03676037615479677,12.2,14.628,3.7,0.652,98.4,9.37,2.468,9.873,9.429,-0.44399999999999906,0.04170363797693,0.1085899513776336,0.1306532143659591,0.1640882176204914,-0.1228070175438597,0.04315155257073733,0.03770712976095747,0.04684999272515644,-0.01094742782862523,0.031217,1.701068961,395.5,96.99,3276.4,100.177,20.15,464.05,971.927,521.569,291.6737518310547,1989-03-26,0.0
0.03631330604255423,12.4,14.927,3.64,0.651,96.5,8.9,2.468,9.745,9.273,-0.47199999999999953,0.04170363797693,0.1085899513776336,0.1304503498711596,0.1639370896584671,-0.1228070175438597,0.04315155257073733,0.03770712976095747,0.04684999272515644,-0.00977382333261545,0.036289,1.701068961,383.75,98.14,3113.5,101.348,20.37,473.99,987.4,536.955,295.49875259399414,1989-04-02,1.0
0.03631330604255423,12.5,14.94,3.61,0.632,101.6,8.8,2.468,9.641,9.278,-0.36299999999999955,0.04170363797693,0.1085899513776336,0.1305092295865529,0.1639756212549546,-0.1228070175438597,0.04315155257073733,0.03770712976095747,0.04684999272515644,-0.01031208289488461,0.037413,1.701068961,382.25,97.52,3072.1,101.493,19.97,477.9,987.4,536.955,295.49875259399414,1989-04-09,0.0
0.03631330604255423,12.6,15.149,3.57,0.633,98.2,8.61,2.451,9.472,9.188,-0.2839999999999989,0.007778738115816752,0.1085899513776336,0.1304937425817383,0.1639658641978827,-0.03703703703703709,0.04315155257073733,0.03274126498780361,0.04497330558320511,-0.01064524344222451,0.038788,1.381331804,387.25,96.93,3171.9,102.247,20.69,485.01,987.4,536.955,295.49875259399414,1989-04-16,0.0
0.03631330604255423,12.8,15.529,3.48,0.64,108.0,8.64,2.451,9.453,9.149,-0.30400000000000027,0.007778738115816752,0.1085899513776336,0.1305421219121154,0.1639978542326175,-0.03703703703703709,0.04315155257073733,0.03274126498780361,0.04497330558320511,-0.01087902725429002,0.048124,1.381331804,384.5,96.36,3085.2,102.68,23.47,497.61,987.4,536.955,305.1924934387207,1989-04-23,1.0
0.03631330604255423,12.7,15.591,3.5,0.628,110.6,8.41,2.451,9.262,9.031,-0.23099999999999987,0.007778738115816752,0.1085899513776336,0.1305090257050274,0.163975041972015,-0.03703703703703709,0.04315155257073733,0.03274126498780361,0.04497330558320511,-0.01080140623173209,0.030684,1.381331804,378.25,97.71,3057.7,103.627,20.42,500.05,1030.995,572.089,311.9674949645996,1989-04-30,1.0
0.03651733166648197,12.6,15.435,3.55,0.623,110.4,8.43,2.451,9.093,9.011,-0.08200000000000074,0.007778738115816752,0.1085899513776336,0.1303914420897956,0.1642363950860735,-0.03703703703703709,0.04315155257073733,0.03274126498780361,0.04497330558320511,-0.005690842177157207,0.023226,1.381331804,375.75,98.42,2961.5,103.931,20.0,498.34,1030.995,572.089,311.9674949645996,1989-05-07,0.0
