emp,pe,cape,dy,rho,mov,ir,rr,y02,y10,stp,cf,mg,rv,ed,un,gdp,m2,cpi,dil,yss,nyf,_au,_dxy,_lcp,_ty,_oil,_mkt,_va,_gr,snp,label
0.004582000996357971,19.9,20.135,2.74,0.278,101.3,3.06,-1.238,4.048,6.565,2.5170000000000003,-0.2247043363994743,-0.2315978456014363,0.03273849225073988,-0.0486469089206073,0.1014492753623186,0.03665406834790841,0.01305514157973175,0.03498908043306548,0.02608908423784984,0.012027,1.938908792,335.45,81.66,2476.2,153.102,21.31,850.27,1451.219,978.647,416.1300048828125,0.0
0.001673644188801227,19.7,19.945,2.76,0.276,105.1,3.093,-1.238,4.021,6.568,2.5469999999999997,-0.2247043363994743,-0.2315978456014363,0.030671539285823,-0.04998021333840397,0.1014492753623186,0.03665406834790841,0.01305514157973175,0.03498908043306548,0.02567810182205887,0.012241,1.938908792,337.45,80.16,2572.1,153.259,21.21,842.98,1451.219,978.647,424.4362602233887,1.0
0.001615648809869752,19.7,19.938,2.81,0.313,107.6,3.165,-1.238,4.047,6.669,2.622,-0.2247043363994743,-0.2315978456014363,0.03068728688464328,-0.04999138709950013,0.1014492753623186,0.03665406834790841,0.01305514157973175,0.03498908043306548,0.0258770412263194,0.031209,1.938908792,340.0,79.17,2507.2,152.402,21.33,843.38,1451.219,978.647,413.5424995422363,0.0
-1.404218107370347e-05,19.9,20.021,2.79,0.317,101.0,2.92,-1.238,3.81,6.393,2.5829999999999997,-0.2247043363994743,-0.2333931777378816,0.02887528646117521,-0.05137169986678269,0.1014492753623186,0.03665406834790841,0.01305514157973175,0.03498908043306548,0.02590543968035952,0.025633,1.938908792,341.5,78.82,2528.9,155.053,21.79,850.04,1405.954,962.866,418.47374725341797,1.0
-1.404218107370347e-05,20.0,20.174,2.77,0.31,107.5,2.982,-1.238,3.772,6.363,2.5910000000000006,-0.1906721536351167,-0.2333931777378816,0.02861380946303149,-0.05153621667971275,0.1014492753623186,0.03665406834790841,0.01308533786401989,0.0313947027227266,0.02561000065343144,0.016072,1.938908792,340.25,81.13,2355.8,155.579,22.01,857.22,1405.954,962.866,418.47374725341797,0.0
-1.404218107370347e-05,20.2,20.302,2.75,0.307,114.8,2.941,-1.349,3.767,6.401,2.634,-0.2139917695473252,-0.2333931777378816,0.0283415722906506,-0.05170459389780968,0.1014492753623186,0.03665406834790841,0.01651315985573354,0.03278384886090024,0.0240628790976336,0.027582,2.380678891,352.0,84.84,2394.5,155.332,21.97,863.41,1405.954,962.866,422.54998779296875,1.0
5.95622792669559e-05,19.8,19.905,2.81,0.313,108.2,2.899,-1.349,3.71,6.397,2.6870000000000003,-0.2139917695473252,-0.2288288288288287,0.02841092734075867,-0.05071511171123444,0.1014492753623186,0.03665406834790841,0.01651315985573354,0.03278384886090024,0.02446355072830975,0.024038,2.380678891,349.35,83.85,2399.3,155.568,21.68,847.23,1405.954,962.866,425.846248626709,1.0
0.0003662204874539388,19.6,19.659,2.84,0.312,115.9,2.689,-1.349,3.689,6.242,2.553,-0.2139917695473252,-0.2468468468468469,0.02925417159213972,-0.05161914649698562,0.1014492753623186,0.03665406834790841,0.01651315985573354,0.03278384886090024,0.02473388412628519,0.028176,2.380678891,348.15,81.36,2267.8,157.496,21.93,840.42,1422.244,973.122,420.1962471008301,0.0
0.0003369415869538539,19.3,19.324,2.89,0.307,124.0,2.889,-1.349,3.925,6.506,2.5810000000000004,-0.2139917695473252,-0.2468468468468469,0.02924073601729682,-0.05167559900714247,0.1014492753623186,0.03665406834790841,0.01651315985573354,0.03278384886090024,0.02396548484053951,0.056738,2.380678891,350.85,84.81,2273.3,154.734,22.37,826.8,1422.244,973.122,420.1962471008301,0.0
0.0003369415869538539,19.3,19.692,2.84,0.276,122.8,2.956,-1.336,3.991,6.585,2.594,-0.09151414309484196,-0.2468468468468469,0.02925232100968045,-0.05166873814405082,0.04285714285714293,0.03665406834790841,0.01895776911401459,0.03548764709506491,0.02433916143727899,0.017556,1.987497683,342.45,84.56,2205.3,154.05,22.26,843.28,1422.244,973.122,409.0687561035156,0.0
0.0003062479022311049,19.0,19.78,2.83,0.233,138.6,2.997,-1.336,4.325,6.813,2.4879999999999995,-0.09151414309484196,-0.2454873646209387,0.02908522644676159,-0.05174992715644289,0.04285714285714293,0.03665406834790841,0.01895776911401459,0.03548764709506491,0.02435261497189001,0.032701,1.987497683,343.25,86.8,2233.5,151.772,21.17,847.8,1422.244,973.122,414.5600051879883,1.0
0.0009442904936618479,19.1,20.045,2.78,0.23,127.7,3.018,-1.336,4.344,6.782,2.4379999999999997,-0.09151414309484196,-0.2413793103448276,0.02863064564919604,-0.049467742623447,0.04285714285714293,0.03665406834790841,0.01895776911401459,0.03548764709506491,0.02486735870818912,0.019794,1.987497683,339.65,87.63,2247.5,152.298,20.64,859.98,1415.014,989.989,418.75500106811523,1.0
0.001401605259910399,19.1,20.017,2.76,0.24,114.2,3.126,-1.336,4.406,6.951,2.545,-0.09151414309484196,-0.2431941923774954,0.02983291507066443,-0.04773771993881804,0.04285714285714293,0.03665406834790841,0.01895776911401459,0.03548764709506491,0.02529524058224175,0.023636,1.987497683,334.05,89.92,2159.7,150.696,20.44,860.75,1415.014,989.989,418.75500106811523,0.0
0.001401605259910399,19.4,20.285,2.72,0.239,111.4,3.146,-1.222,4.463,6.802,2.3389999999999995,0.2447817836812143,-0.2431941923774954,0.02990229811424916,-0.04769430093901295,0.05714285714285716,0.04382654501817673,0.01812509285395936,0.03467382962394483,0.02236837674945868,0.016932,1.16200914,336.45,88.97,2136.8,152.479,20.07,873.1,1415.014,989.989,418.75500106811523,0.0
0.001401605259910399,19.6,20.482,2.7,0.233,105.9,3.259,-1.222,4.556,6.825,2.269,0.2447817836812143,-0.2431941923774954,0.02969724303561261,-0.0478242894644505,0.05714285714285716,0.04382654501817673,0.01812509285395936,0.03467382962394483,0.02272689023302465,0.021834,1.16200914,336.35,91.12,2110.9,152.425,20.39,882.36,1415.014,989.989,423.6599998474121,1.0
0.001400753240318631,19.7,20.597,2.69,0.231,102.1,3.332,-1.222,4.634,6.913,2.279,0.2447817836812143,-0.2431941923774954,0.02975708167827262,-0.0481274086440785,0.05714285714285716,0.04382654501817673,0.01812509285395936,0.03467382962394483,0.02158628912605964,0.01158,1.16200914,334.05,91.11,2178.1,151.694,20.37,888.13,1415.014,989.989,428.2249984741211,1.0
0.001268339005549013,19.8,20.69,2.68,0.224,92.5,3.337,-1.222,4.622,6.822,2.2,0.2447817836812143,-0.2400000000000001,0.02970631756950826,-0.04814198274290893,0.05714285714285716,0.04382654501817673,0.01812509285395936,0.03467382962394483,0.02182131931916254,0.01212,1.16200914,335.45,90.59,2164.6,152.848,18.94,892.31,1448.774,1031.888,432.1362495422363,1.0
0.001268339005549013,19.8,20.689,2.69,0.135,94.6,3.321,-1.222,4.66,6.787,2.127,0.2495238095238095,-0.2400000000000001,0.02976509236178737,-0.04810497461162422,0.01369863013698636,0.04382654501817673,0.01610224779075975,0.03109703866862468,0.02092609381820631,0.014625,1.16200914,334.72,90.1,2178.5,153.422,19.1,893.08,1448.774,1031.888,432.1362495422363,0.0
0.001144574297212708,20.0,20.992,2.66,0.099,89.3,3.229,-1.114,4.556,6.742,2.186,0.4876190476190476,-0.2400000000000001,0.02952529140752946,-0.04804764454461274,0.01369863013698636,0.04382654501817673,0.01556847162090036,0.03386563876651971,0.0201821278518286,0.01762,0.860885912,337.15,89.68,2194.6,154.093,19.83,906.97,1448.774,1031.888,437.1912536621094,1.0
0.001128171348946827,20.0,20.969,2.66,0.116,87.6,3.229,-1.114,4.451,6.671,2.2200000000000006,0.4876190476190476,-0.2400000000000001,0.02941611370903652,-0.0481152831337528,0.01369863013698636,0.04382654501817673,0.01556847162090036,0.03386563876651971,0.02033637536646382,0.009851,0.860885912,333.15,91.14,2231.1,155.054,19.95,906.76,1448.774,1031.888,441.58251190185547,1.0
0.007169879224099063,19.9,20.692,2.68,0.131,94.9,3.136,-1.114,4.47,6.685,2.215,0.4876190476190476,-0.1448598130841122,0.04811410853524523,0.0517159277646273,0.01369863013698636,0.04382654501817673,0.01556847162090036,0.03386563876651971,0.02027699443372244,0.009651,0.860885912,333.05,92.36,2274.1,155.097,19.5,900.01,1472.064,1038.183,443.4762382507324,1.0
0.01044067814284144,19.4,20.222,2.74,0.124,102.4,3.126,-1.114,4.416,6.726,2.3099999999999996,0.4876190476190476,-0.1631701631701632,0.05070788808265214,0.0531595548249153,0.01369863013698636,0.04382654501817673,0.01556847162090036,0.03386563876651971,0.0150811871315808,0.019693,0.860885912,329.25,93.45,2371.5,154.849,18.87,880.39,1472.064,1038.183,443.4762382507324,0.0
0.01044067814284144,19.8,20.609,2.69,0.129,100.2,3.002,-1.396,4.237,6.578,2.341,0.5278884462151394,-0.1631701631701632,0.0507822030411631,0.05320754243408943,0.0,0.04382654501817673,0.01120903821128594,0.03445908841295986,0.01494441873297858,0.024536,0.585394737,327.85,93.04,2194.0,156.632,18.92,898.07,1472.064,1038.183,433.38250732421875,0.0
0.01044067814284144,19.6,20.52,2.7,0.128,96.5,3.023,-1.396,4.18,6.543,2.3630000000000004,0.5278884462151394,-0.1631701631701632,0.05083193745049552,0.05322387521047012,0.0,0.04382654501817673,0.01120903821128594,0.03445908841295986,0.01430051536994159,0.013134,0.585394737,329.25,91.41,2230.0,157.206,18.82,894.99,1472.064,1038.183,437.4724998474121,1.0
0.004964944975827557,19.2,20.61,2.65,0.139,99.5,2.966,-1.396,4.086,6.37,2.284,0.5278884462151394,-0.1592505854800936,0.04272468004844554,0.05024585901781542,0.0,0.04382654501817673,0.01120903821128594,0.03445908841295986,0.01450112850762508,0.015993,0.585394737,330.35,92.46,2202.3,159.279,20.26,899.8,1515.616,1026.381,439.85124588012695,1.0
0.02244836569564668,19.6,20.953,2.6,0.127,98.3,2.956,-1.396,4.041,6.291,2.25,0.5278884462151394,-0.1572769953051643,0.05609546236753915,0.05898191236288652,0.0,0.04382654501817673,0.01120903821128594,0.03445908841295986,0.01378443611042646,0.031772,0.585394737,328.0,94.4,2217.4,160.336,20.29,918.86,1515.616,1026.381,439.85124588012695,0.0
0.02244836569564668,19.4,20.722,2.63,0.129,94.4,2.992,-1.396,4.139,6.414,2.2749999999999995,0.6215644820295985,-0.1572769953051643,0.0562391215730933,0.05908355920570485,-0.0135135135135136,0.03147689096329298,0.005617647058823394,0.03231748158071013,0.01403389582146919,0.011451,0.585394737,328.45,94.25,2200.4,159.218,19.98,909.61,1515.616,1026.381,439.85124588012695,0.0
0.02244836569564668,19.1,20.157,2.71,0.071,102.9,2.992,-1.44,3.905,6.206,2.3010000000000006,0.448202959830867,-0.1572769953051643,0.05632288109764971,0.05913514505663908,-0.04054054054054068,0.0331989407867721,0.004264705882352837,0.035757778724959,0.01391960005281145,0.033257,0.356315233,330.25,93.35,2227.5,161.759,19.62,885.65,1515.616,1026.381,439.85124588012695,0.0
0.02244836569564668,19.6,20.601,2.66,0.068,105.2,2.997,-1.44,3.845,6.088,2.243,0.448202959830867,-0.1549295774647886,0.05965058720760941,0.05919447125327459,-0.04054054054054068,0.0331989407867721,0.004264705882352837,0.035757778724959,0.01513200436114071,0.020612,0.356315233,327.75,94.05,2145.3,163.302,20.56,906.04,1570.654,1015.853,442.6949920654297,1.0
0.02264151031949413,19.7,20.676,2.64,0.084,115.0,3.0,-1.44,3.876,5.899,2.023,0.448202959830867,-0.1549295774647886,0.059954438612144,0.05927527121425658,-0.04054054054054068,0.0331989407867721,0.004264705882352837,0.035757778724959,0.01516318800512995,0.020342,0.356315233,329.95,94.3,2097.4,164.998,20.94,913.33,1570.654,1015.853,442.6949920654297,0.0
0.02264151031949413,19.7,20.823,2.62,0.077,109.0,3.023,-1.44,4.011,6.103,2.0919999999999996,0.2123893805309736,-0.1549295774647886,0.05993616763855858,0.05926569020080086,-0.04054054054054068,0.0331989407867721,0.003114075031581454,0.03220668102794355,0.01553719411079846,0.026713,0.356315233,327.75,94.5,2184.5,162.738,20.41,920.72,1570.654,1015.853,442.6949920654297,0.0
0.02264151031949413,19.6,20.752,2.63,0.096,110.0,3.018,-1.33,3.868,5.948,2.0800000000000005,0.1185840707964603,-0.1549295774647886,0.06002947772154554,0.05931750252163259,-0.05405405405405406,0.0331989407867721,0.002291489174182537,0.03358718407718686,0.01553460846762422,0.01362,0.360992506,331.45,92.89,2170.2,164.783,20.08,918.44,1570.654,1015.853,451.3712348937988,1.0
0.02264151031949413,19.5,20.595,2.65,0.095,103.6,2.982,-1.33,3.934,6.086,2.152,0.1185840707964603,-0.1549295774647886,0.0599553336904568,0.05926724741483191,-0.05405405405405406,0.0331989407867721,0.002291489174182537,0.03358718407718686,0.01638565266802683,0.010212,0.360992506,332.45,92.93,2141.3,163.325,20.42,912.35,1570.654,1015.853,449.2987518310547,0.0
0.02292662375213417,19.1,20.101,2.71,0.109,105.1,2.971,-1.33,3.952,6.153,2.2009999999999996,0.1185840707964603,-0.1549295774647886,0.05980209082303523,0.05929618460144326,-0.05405405405405406,0.0331989407867721,0.002291489174182537,0.03358718407718686,0.0152029905780855,0.020492,0.360992506,339.75,91.37,2131.6,162.717,20.66,893.8,1615.229,1029.229,447.6637496948242,0.0
0.02293683088297671,18.9,19.905,2.74,0.102,99.6,2.916,-1.33,3.797,5.958,2.161,0.1185840707964603,-0.1549295774647886,0.05984550117713705,0.05935782973688752,-0.05405405405405406,0.0331989407867721,0.002291489174182537,0.03358718407718686,0.01478054223335912,0.014704,0.360992506,336.95,91.22,2026.3,165.213,20.22,885.96,1615.229,1029.229,443.5949935913086,0.0
0.02293683088297671,19.3,20.165,2.7,0.121,100.7,2.884,-1.492,3.744,5.882,2.1379999999999995,0.03840245775729656,-0.1549295774647886,0.05992195002085432,0.05940832449633415,-0.04054054054054068,0.0331989407867721,0.003412065770509232,0.03485680570054006,0.01497880545463781,0.021999,0.226709265,338.8,91.31,1846.8,166.308,20.15,898.35,1615.229,1029.229,446.4762496948242,1.0
0.02293683088297671,18.8,19.711,2.76,0.119,94.5,2.894,-1.492,3.673,5.877,2.2039999999999997,0.03840245775729656,-0.1549295774647886,0.05995990947300345,0.05942153580039755,-0.04054054054054068,0.0331989407867721,0.003412065770509232,0.03485680570054006,0.01477503830463212,0.026722,0.226709265,344.15,89.38,1881.7,166.551,19.97,878.96,1615.229,1029.229,454.1187553405762,1.0
0.02270803461208026,18.7,19.889,2.74,0.141,94.1,2.951,-1.492,3.742,6.037,2.295,0.03840245775729656,-0.1525821596244131,0.05995563008001326,0.05956110288644778,-0.04054054054054068,0.0331989407867721,0.003412065770509232,0.03485680570054006,0.01489106856029454,0.033587,0.226709265,355.75,89.49,1862.4,164.842,20.57,887.77,1610.397,987.059,437.4199981689453,0.0
0.02270803461208026,18.8,20.029,2.72,0.15,90.8,2.93,-1.492,3.716,5.906,2.1899999999999995,0.03840245775729656,-0.1525821596244131,0.05999621197674698,0.05958339109045152,-0.04054054054054068,0.0331989407867721,0.003412065770509232,0.03485680570054006,0.01481380989881464,0.017782,0.226709265,357.8,89.23,1729.0,166.588,20.43,896.18,1610.397,987.059,437.4199981689453,0.0
0.02270803461208026,18.6,19.873,2.74,0.145,86.6,3.012,-1.366,3.888,6.01,2.122,-0.1390820584144646,-0.1525821596244131,0.05984460027651606,0.05949234461953834,-0.06578947368421051,0.02806677509187483,0.0112693462013771,0.03405955522050519,0.01480286374704454,0.020659,0.211893114,367.8,90.17,1820.4,165.53,19.49,890.07,1610.397,987.059,437.4199981689453,0.0
0.02270803461208026,19.0,20.178,2.7,0.136,92.9,3.064,-1.366,4.012,6.142,2.130000000000001,-0.1390820584144646,-0.1525821596244131,0.05981309377759225,0.0594786769640443,-0.06578947368421051,0.02806677509187483,0.0112693462013771,0.03405955522050519,0.0145804713122204,0.039614,0.211893114,375.15,90.7,1809.7,164.171,19.89,904.64,1610.397,987.059,443.20999908447266,1.0
0.02270803461208026,19.1,20.295,2.68,0.129,97.3,3.125,-1.366,4.12,6.142,2.0220000000000002,-0.1390820584144646,-0.1525821596244131,0.05984553364190415,0.05948993133740754,-0.06578947368421051,0.02806677509187483,0.0112693462013771,0.03405955522050519,0.01509943341341446,0.021032,0.211893114,379.75,88.96,1782.3,164.365,20.01,910.79,1610.397,987.059,449.68250274658203,1.0
0.0253746514369535,19.1,20.199,2.68,0.142,99.5,3.11,-1.366,4.264,6.09,1.8259999999999996,-0.1390820584144646,-0.1717647058823529,0.07177219599040163,0.06184683271558788,-0.06578947368421051,0.02806677509187483,0.0112693462013771,0.03405955522050519,0.01945528718399192,0.02751,0.211893114,374.6,90.75,1898.4,165.159,19.8,908.64,1633.321,1024.012,451.9612464904785,1.0
0.0253746514369535,18.9,20.029,2.71,0.144,93.6,3.11,-1.366,4.093,5.953,1.8600000000000003,-0.1390820584144646,-0.1717647058823529,0.07175195942533419,0.06183181141396488,-0.06578947368421051,0.02806677509187483,0.0112693462013771,0.03405955522050519,0.0195965792100401,0.034408,0.211893114,371.15,90.44,1827.3,166.954,18.98,901.88,1633.321,1024.012,446.5387535095215,0.0
0.0253746514369535,18.8,19.914,2.73,0.125,82.3,3.126,-1.25,4.095,5.953,1.8580000000000005,-0.1928374655647382,-0.1717647058823529,0.07160811556062963,0.06175444273702801,-0.1025641025641025,0.02806677509187483,0.01443979489597447,0.03399037014745709,0.01918025501808351,0.012825,0.290791846,372.25,92.93,1841.9,167.147,18.67,897.63,1633.321,1024.012,449.0900115966797,1.0
0.0253746514369535,19.0,20.127,2.69,0.124,80.4,3.151,-1.25,4.026,5.821,1.795,-0.1928374655647382,-0.1717647058823529,0.07146796002541134,0.06166877511854674,-0.1025641025641025,0.02806677509187483,0.01443979489597447,0.03399037014745709,0.01819101277999158,0.021082,0.290791846,376.45,93.55,1879.7,168.892,18.84,908.09,1633.321,1024.012,447.34375,0.0
0.02390602562982047,19.0,20.104,2.69,0.137,79.0,3.012,-1.25,3.897,5.741,1.8439999999999999,-0.1928374655647382,-0.2060889929742388,0.07030451468574617,0.04877868179213118,-0.1025641025641025,0.02806677509187483,0.01443979489597447,0.03399037014745709,0.01836427011037012,0.025052,0.290791846,390.0,93.48,1882.8,170.037,18.45,907.95,1659.718,1013.488,450.36500549316406,1.0
0.02410492952893351,19.1,20.217,2.68,0.151,81.4,3.079,-1.25,3.93,5.74,1.81,-0.1928374655647382,-0.2060889929742388,0.07090684108184542,0.04893864896236,-0.1025641025641025,0.02806677509187483,0.01443979489597447,0.03399037014745709,0.01915025551265259,0.015619,0.290791846,392.75,94.98,1978.5,170.23,17.91,913.93,1659.718,1013.488,450.36500549316406,0.0
0.02410492952893351,19.4,20.061,2.71,0.142,78.9,3.069,-1.247,3.928,5.689,1.7610000000000001,-0.0326797385620915,-0.2060889929742388,0.07078214904590263,0.04886120761894008,-0.1038961038961038,0.02806677509187483,0.01417248593064024,0.03183576762738793,0.01822962756946733,0.009048,0.266801527,393.5,94.6,1908.0,171.024,17.23,907.77,1659.718,1013.488,449.79999923706055,0.0
0.02410492952893351,19.3,20.03,2.71,0.159,92.7,3.157,-1.247,4.173,5.933,1.7599999999999998,-0.0326797385620915,-0.2060889929742388,0.07089168228173981,0.0489330758471449,-0.1038961038961038,0.02806677509187483,0.01417248593064024,0.03183576762738793,0.01754019582411903,0.009732,0.266801527,390.5,94.57,1917.0,168.314,17.77,907.2,1659.718,1013.488,447.0099983215332,0.0
0.02408758722730342,19.2,20.051,2.7,0.171,88.2,3.095,-1.247,4.049,5.805,1.7559999999999993,-0.0326797385620915,-0.2037470725995315,0.07077971112289316,0.04929823360262908,-0.1038961038961038,0.02806677509187483,0.01417248593064024,0.03183576762738793,0.01794341986679271,0.008334,0.266801527,405.75,95.37,1973.0,170.009,17.88,909.0,1689.879,992.726,448.64374923706055,1.0
0.02477954205501298,19.2,19.997,2.7,0.173,87.6,3.095,-1.247,4.012,5.835,1.8230000000000004,-0.0326797385620915,-0.2126168224299065,0.07119489047014071,0.04806804029178702,-0.1038961038961038,0.02806677509187483,0.01417248593064024,0.03183576762738793,0.01848955958033915,0.005384,0.266801527,376.5,94.14,1964.8,169.852,17.31,909.88,1689.879,992.726,449.1450004577637,1.0
0.02477954205501298,19.2,20.009,2.7,0.14,80.1,3.095,-1.225,3.924,5.754,1.8299999999999996,0.005084745762711895,-0.2126168224299065,0.07182291328619472,0.04876115804596104,-0.1052631578947368,0.02286509848135432,0.01379898787807443,0.03311783544341673,0.01896738730283976,0.006885,0.368174858,368.75,95.13,1936.7,170.946,18.14,911.31,1689.879,992.726,450.7825012207031,1.0
0.02477954205501298,19.6,20.42,2.65,0.141,82.1,3.043,-1.225,3.852,5.64,1.7879999999999998,0.005084745762711895,-0.2126168224299065,0.07183054607047978,0.04875205282605721,-0.1052631578947368,0.02286509848135432,0.01379898787807443,0.03311783544341673,0.01850722521281178,0.00628,0.368174858,373.25,93.38,1939.8,172.535,18.12,930.9,1689.879,992.726,453.50625228881836,1.0
0.02477954205501298,19.7,20.492,2.64,0.157,81.0,3.085,-1.225,3.778,5.51,1.7319999999999998,0.005084745762711895,-0.2126168224299065,0.07174927941669695,0.04869665844728011,-0.1052631578947368,0.02286509848135432,0.01379898787807443,0.03311783544341673,0.0184007830961963,0.005125,0.368174858,369.0,93.3,1967.0,174.329,18.8,935.04,1689.879,992.726,458.3824996948242,1.0
0.02597500620497595,19.8,20.526,2.64,0.166,83.7,2.987,-1.225,3.675,5.297,1.6219999999999999,0.005084745762711895,-0.2107728337236533,0.07377909084597767,0.05090888857501175,-0.1052631578947368,0.02286509848135432,0.01379898787807443,0.03311783544341673,0.01776629675514663,0.00404,0.368174858,364.25,92.08,1992.8,176.848,17.97,939.42,1749.931,1029.118,461.73125076293945,1.0
0.02597500620497595,19.7,20.495,2.64,0.134,85.6,3.033,-1.225,3.738,5.277,1.5390000000000001,0.005084745762711895,-0.2107728337236533,0.07402316438483858,0.05105929600573944,-0.1052631578947368,0.02286509848135432,0.01379898787807443,0.03311783544341673,0.01791720583421386,0.006689,0.368174858,349.85,90.8,1931.8,177.3,16.97,938.84,1749.931,1029.118,461.73125076293945,0.0
0.02597500620497595,19.6,20.386,2.66,0.147,90.1,3.023,-1.262,3.82,5.373,1.5530000000000004,0.1134380453752182,-0.2107728337236533,0.07429479845734455,0.05124076347166318,-0.1184210526315789,0.02286509848135432,0.01228630912236439,0.03241571018651368,0.02014602458087777,0.004449,0.3306725,352.0,91.4,1759.5,176.209,17.06,934.73,1749.931,1029.118,464.606258392334,1.0
0.0259499383701689,19.6,20.325,2.66,0.15,87.6,2.987,-1.262,3.798,5.408,1.6100000000000003,0.1134380453752182,-0.2172897196261683,0.07419133209034112,0.04913721460358023,-0.1184210526315789,0.02286509848135432,0.01228630912236439,0.03241571018651368,0.02099063577575566,0.005902,0.3306725,357.25,92.65,1754.5,175.915,17.62,932.81,1749.931,1029.118,458.45874786376953,0.0
0.02741058892381942,19.7,20.357,2.64,0.178,86.0,2.982,-1.262,3.812,5.323,1.5110000000000006,0.1134380453752182,-0.1818181818181818,0.07550922406886218,0.0539467224199881,-0.1184210526315789,0.02286509848135432,0.01228630912236439,0.03241571018651368,0.02164133017149106,0.006634,0.3306725,355.2,92.69,1680.3,177.22,18.61,939.01,1751.39,1007.822,460.2799987792969,1.0
0.0279693761562001,19.7,20.36,2.64,0.234,88.8,3.053,-1.262,3.741,5.238,1.4970000000000003,0.1134380453752182,-0.1818181818181818,0.07600034669054989,0.05441925995754904,-0.1184210526315789,0.02286509848135432,0.01228630912236439,0.03241571018651368,0.02240672564426616,0.006469,0.3306725,357.25,91.65,1676.9,178.524,18.54,939.95,1751.39,1007.822,460.2799987792969,0.0
0.02874207877375379,20.1,20.919,2.58,0.239,81.6,3.069,-1.199,3.739,5.165,1.4260000000000002,0.1080586080586081,-0.1818181818181818,0.07622916772330068,0.05484023839568786,-0.06849315068493156,0.02286509848135432,0.009609206145218652,0.03090973998929014,0.02012755508435005,0.007793,0.214589073,364.75,92.52,1674.9,179.669,18.24,966.61,1751.39,1007.822,464.92250061035156,1.0
0.03377635340326912,19.8,20.573,2.62,0.242,78.3,3.1,-1.199,3.843,5.395,1.5519999999999996,0.1080586080586081,-0.1866028708133971,0.08623491633796654,0.057149865935473,-0.06849315068493156,0.02286509848135432,0.009609206145218652,0.03090973998929014,0.02124261089561252,0.013571,0.214589073,368.0,94.44,1612.8,176.82,17.91,951.48,1751.39,1007.822,471.7525062561035,1.0
0.03377635340326912,20.0,20.787,2.6,0.241,81.1,3.095,-1.199,3.914,5.41,1.496,0.1080586080586081,-0.1866028708133971,0.08622117773967974,0.05714362640288462,-0.06849315068493156,0.02286509848135432,0.009609206145218652,0.03090973998929014,0.02104803167415858,0.007678,0.214589073,368.8,95.08,1613.8,176.793,16.91,962.23,1749.028,1045.387,464.03625106811523,0.0
0.03413924791162315,19.7,20.381,2.65,0.265,100.1,3.121,-1.199,4.157,5.726,1.569,0.1080586080586081,-0.1918465227817745,0.08831690685935945,0.05937199312128505,-0.06849315068493156,0.02286509848135432,0.009609206145218652,0.03090973998929014,0.02097044574547624,0.036725,0.214589073,376.75,94.88,1654.3,172.932,17.09,944.94,1749.028,1045.387,464.03625106811523,0.0
0.03413924791162315,20.0,20.713,2.61,0.279,90.0,3.172,-1.199,4.072,5.638,1.5659999999999998,-0.07774390243902429,-0.1918465227817745,0.08852332450130684,0.05938298199919911,-0.08108108108108114,0.01230822420655464,0.008813658251860534,0.02814164280734022,0.02149694814034153,0.007748,0.214589073,375.2,94.5,1648.1,174.236,16.74,961.17,1749.028,1045.387,464.03625106811523,0.0
0.03413924791162315,19.8,20.524,2.63,0.287,100.0,3.182,-1.094,4.162,5.815,1.6530000000000005,0.0960365853658538,-0.1918465227817745,0.08856476648052136,0.05941635421202784,-0.1081081081081082,0.02607715453095749,0.01272435429738805,0.03149431084869958,0.02271552929947829,0.010918,0.213710505,378.6,96.02,1637.5,172.186,16.54,953.22,1749.028,1045.387,466.67876052856445,1.0
0.03412984500455751,19.8,20.562,2.63,0.287,93.8,3.167,-1.094,4.075,5.747,1.6719999999999997,0.0960365853658538,-0.1918465227817745,0.08859234196681198,0.05960035248965001,-0.1081081081081082,0.02607715453095749,0.01272435429738805,0.03149431084869958,0.02280298584411522,0.019934,0.213710505,377.0,96.02,1634.3,173.224,15.88,955.85,1749.028,1045.387,461.62874603271484,0.0
0.03441114031658943,19.9,20.648,2.61,0.284,87.3,3.177,-1.094,4.174,5.773,1.5989999999999993,0.0960365853658538,-0.1937799043062201,0.0888609302778931,0.05984862893534482,-0.1081081081081082,0.02607715453095749,0.01272435429738805,0.03149431084869958,0.02637777660806395,0.010427,0.213710505,376.0,96.08,1652.0,173.091,14.97,960.68,1716.456,1050.955,463.70874404907227,1.0
0.03441114031658943,19.9,20.564,2.62,0.276,87.9,3.121,-1.094,4.177,5.701,1.524,0.0960365853658538,-0.1937799043062201,0.08888093763265448,0.05985362177993281,-0.1081081081081082,0.02607715453095749,0.01272435429738805,0.03149431084869958,0.02663995983011125,0.011696,0.213710505,382.75,95.05,1718.4,174.182,15.04,957.61,1716.456,1050.955,463.70874404907227,0.0
0.03657116241184721,19.9,20.611,2.62,0.276,87.0,3.1,-1.161,4.126,5.778,1.6519999999999992,0.02176696542893719,-0.1913875598086124,0.09129108294304422,0.05983331684468718,-0.1216216216216217,0.02607715453095749,0.014541419686396,0.03140997188933259,0.02829584742845737,0.015784,0.3117289,386.2,95.74,1732.5,173.41,14.03,960.65,1716.456,1050.955,465.33874893188477,1.0
